,restaurant_name,address,review_score,price,categories,price_range,cuisines,diets,meals,features,tags,url,lat,lon,geometry,osmid
864,The Karma Kameleon Gastropub,"1 Front St N, Thorold, Ontario L2V 1X3 Canada",4.6,2.5,"['French', 'Caribbean', 'Thai']",[],[],[],[],[],"['lobster ', 'sandwich ', 'fries ', 'grilled cheese ', 'duck ', 'risotto ', 'harvest salad ', 'side salad ', 'bread ', 'soups ', 'hidden gem ', 'food truck ', 'niagara on the lake ', 'service was excellent ', 'dining experience ', 'last night ', 'penn center ']",https://www.tripadvisor.ca/Restaurant_Review-g616303-d10722415-Reviews-The_Karma_Kameleon_Gastropub-Thorold_Ontario.html,43.1251247,-79.2008415,POINT (-79.2008415 43.1251247),864
865,Donnelly's Pub,"54 Front St S, Thorold, Ontario L2V 1X1 Canada",4.3,2.5,"['Irish', 'Bar', 'Pub']",[],"['irish', 'bar', 'pub', 'canadian']",[],"['lunch', 'dinner']","['takeout', 'outdoor seating', 'seating', 'television', 'serves alcohol', 'full bar', 'table service', 'wheelchair accessible']","['fish and chips ', 'wings ', 'burger ', 'saturday afternoons ', 'outdoor patio ', 'on tap ', 'good size ', 'blues ', 'bands ', 'waitress ', 'guinness ', 'kathy ']",https://www.tripadvisor.ca/Restaurant_Review-g616303-d4874076-Reviews-Donnelly_s_Pub-Thorold_Ontario.html,43.1229197,-79.2004496,POINT (-79.2004496 43.1229197),865
866,Indian Flame,"13330 Lundy's Lane Allanburg, Thorold, Ontario L0S 1A0 Canada",4.3,2.5,"['Indian', 'Vegetarian Friendly', 'Vegan Options']",[],['indian'],"['vegetarian friendly', 'vegan options', 'gluten free options']","['lunch', 'dinner', 'breakfast']",[],"['naan ', 'butter chicken ', 'curry ', 'indian food ', 'be patient ', 'covered patio ', 'niagara falls ', 'canal ', 'homemade ', 'takeout ']",https://www.tripadvisor.ca/Restaurant_Review-g616303-d4028494-Reviews-Indian_Flame-Thorold_Ontario.html,43.0797127,-79.2051049,POINT (-79.20510489999999 43.0797127),866
867,Pho 18,"18 Clairmont St, Thorold, Ontario L2V 1R1 Canada",4.7,2.5,"['Asian', 'Vietnamese', 'Soups']",[],"['asian', 'vietnamese', 'soups']","['vegetarian friendly', 'vegan options']","['lunch', 'dinner']",[],"['spring rolls ', 'pad thai ', 'shrimp ', 'soup ', 'niagara region ', 'delicious food ', 'jenny ', 'cyclists ', 'sauce ', 'portions ']",https://www.tripadvisor.ca/Restaurant_Review-g616303-d14064907-Reviews-Pho_18-Thorold_Ontario.html,43.1236181,-79.197716,POINT (-79.197716 43.1236181),867
868,Beechwood Doughnuts,"165 St. Paul Street, St. Catharines, Ontario L2R 3M5 Canada",4.7,2.5,"['Bakeries', 'Canadian', 'Vegetarian Friendly']",[],['canadian'],['vegetarian friendly'],[],"['takeout', 'accepts mastercard', 'accepts visa', 'accepts credit cards', 'gift cards available']","['doughnuts ', 'fritters ', 'cookies and cream ', 'cronut ', 'french toast ', 'cake ', 'fries ', 'donut shop ', 'cookie dough ', 'amazing donuts ', 'death by chocolate ', 'flavour combinations ', 'worth the wait ', 'niagara region ', 'vegan ', 'pistachio ', 'decadent ']",https://www.tripadvisor.ca/Restaurant_Review-g155013-d7856545-Reviews-Beechwood_Doughnuts-St_Catharines_Ontario.html,43.15773514,-79.24467442,POINT (-79.24467442 43.15773514),868
869,Benchmark Restaurant at Niagara College,"135 Taylor Rd, Niagara-on-the-Lake, Ontario L0S 1J0 Canada",4.4,2.5,"['Canadian', 'Vegetarian Friendly', 'Vegan Options']",[],[],[],[],[],"['digby scallops ', 'tempura ', 'salad ', 'butternut squash ', 'bread basket ', 'fries ', 'steak ', 'sorbet ', 'pizza ', 'chicken ', 'potatoes ', 'wine institute ', 'canadian food ', 'nice setting ', 'delicious dinner ', 'food and wine ', 'shaw festival ']",https://www.tripadvisor.ca/Restaurant_Review-g154999-d793942-Reviews-Benchmark_Restaurant_at_Niagara_College-Niagara_on_the_Lake_Ontario.html,43.1521698,-79.16405915,POINT (-79.16405915 43.1521698),869
870,Cracker Jacks Bar & Grill,"207 Keefer Rd, Thorold, Ontario L2V 4N3 Canada",3.9,2.5,"['American', 'Bar', 'Pub']",[],[],[],[],[],"['wings ', 'fries ', 'pizza ', 'great sports ', 'food was great ', 'beer ', 'waitress ', 'buffalo ', 'servers ', 'pub ']",https://www.tripadvisor.ca/Restaurant_Review-g616303-d769511-Reviews-Cracker_Jacks_Bar_Grill-Thorold_Ontario.html,43.109788,-79.21787583,POINT (-79.21787583 43.109788),870
871,Papa Vince Pizza,"2 Sullivan Ave, Thorold, Ontario L2V 2X9 Canada",4.2,1,"['Italian', 'Pizza', 'Fast food']",[],"['italian', 'pizza', 'fast food', 'canadian']",['vegetarian friendly'],['dinner'],[],"['steak sub ', 'subs ', 'local inn ', 'fat ', 'delivery ', 'order ', 'consistency ', 'slice ', 'cheese ', 'yummy ', 'takeout ', 'ontario ']",https://www.tripadvisor.ca/Restaurant_Review-g616303-d769522-Reviews-Papa_Vince_Pizza-Thorold_Ontario.html,43.1229295,-79.2089104,POINT (-79.20891039999999 43.1229295),871
872,The Overtime Pub,"206 Richmond St, Thorold, Ontario L2V 4L8 Canada",4.2,2.5,"['Bar', 'Pub', 'Canadian']",[],"['bar', 'pub', 'canadian']",[],"['dinner', 'lunch']","['takeout', 'seating', 'television', 'serves alcohol', 'table service']","['wings ', 'fish n chips ', 'pizza ', 'plaza ', 'pint ', 'slice ']",https://www.tripadvisor.ca/Restaurant_Review-g616303-d4874097-Reviews-The_Overtime_Pub-Thorold_Ontario.html,43.1172657,-79.2115933,POINT (-79.2115933 43.1172657),872
873,Thorold Fish & Chips,"46 Front St N, Thorold, Ontario L2V 1X5 Canada",4.3,1,"['Seafood', 'Canadian']",[],[],[],[],[],[],https://www.tripadvisor.ca/Restaurant_Review-g616303-d4847618-Reviews-Thorold_Fish_Chips-Thorold_Ontario.html,43.1266398,-79.20071852,POINT (-79.20071852 43.1266398),873
874,Yummy Real Burger,"13207 Lundy's Lane Niagara Falls Ontario, Thorold, Ontario L2E 6S4 Canada",4.4,1,"['Quick Bites', 'American', 'Indian']","[4, 11]","['american', 'indian', 'fast food', 'asian']",[],"['lunch', 'dinner']",[],[],https://www.tripadvisor.ca/Restaurant_Review-g616303-d3885394-Reviews-Yummy_Real_Burger-Thorold_Ontario.html,43.08922395,-79.13885113,POINT (-79.13885113000001 43.08922395),874
875,Hana's Place Restaurant,"8 Front St S, Thorold, Ontario L2V 1W9 Canada",4.2,1,"['Japanese', 'American', 'Diner']",[],"['american', 'canadian', 'japanese', 'diner']",[],"['breakfast', 'lunch', 'dinner']","['takeout', 'seating', 'wheelchair accessible', 'table service']",[],https://www.tripadvisor.ca/Restaurant_Review-g616303-d1540253-Reviews-Hana_s_Place_Restaurant-Thorold_Ontario.html,43.12469873,-79.20057348,POINT (-79.20057348 43.12469873),875
876,Early Bird,"2 Merritt St, St. Catharines, Ontario L2T 1J3 Canada",4,2.5,"['American', 'Diner', 'Canadian']","[3, 15]","['diner', 'canadian', 'american']","['vegetarian friendly', 'gluten free options']",[],[],"['pancakes ', 'home fries ', 'french toast ', 'breakfast or lunch ', 'local place ', 'breakfast place ', 'prices are reasonable ', 'thorold ', 'catherines ']",https://www.tripadvisor.ca/Restaurant_Review-g155013-d802333-Reviews-Early_Bird-St_Catharines_Ontario.html,43.133434,-79.1994028,POINT (-79.1994028 43.133434),876
877,Tony's Pizzeria,"36 Front St N, Thorold, Ontario L2V 1X5 Canada",4.2,1,"['Italian', 'Pizza', 'Canadian']",[],"['pizza', 'canadian', 'italian']",[],['dinner'],"['delivery', 'takeout']",[],https://www.tripadvisor.ca/Restaurant_Review-g616303-d769530-Reviews-Tony_s_Pizzeria-Thorold_Ontario.html,43.1263113,-79.20069322,POINT (-79.20069322000001 43.1263113),877
878,In Piazza Restaurant & Wine,"3530 Schmon Pky, Thorold, Ontario L2V 4Y6 Canada",3.9,2.5,['Mediterranean'],"[11, 24]",['mediterranean'],[],"['breakfast', 'lunch', 'dinner']",[],[],https://www.tripadvisor.ca/Restaurant_Review-g616303-d769519-Reviews-In_Piazza_Restaurant_Wine-Thorold_Ontario.html,43.1178856,-79.2376072,POINT (-79.2376072 43.1178856),878
879,Lot 66 Restaurant and Wine Bar,"66 Court St S, Thunder Bay, Ontario P7B 2X3 Canada",4.7,2.5,"['Italian', 'American', 'Wine Bar']",[],[],[],[],[],"['veal piccata ', 'oysters ', 'salad ', 'duck ', 'charcuterie board ', 'pizza ', 'mashed potatoes ', 'bread ', 'chef mike ', 'the prix fixe menu ', 'great evening ', 'main course ', 'great atmosphere ', 'cooked perfectly ', 'amazing food ', 'sat at the bar ', 'fine dining ']",https://www.tripadvisor.ca/Restaurant_Review-g155017-d789063-Reviews-Lot_66_Restaurant_and_Wine_Bar-Thunder_Bay_Thunder_Bay_District_Ontario.html,48.4334312,-89.224665,POINT (-89.224665 48.4334312),879
880,Tomlin Restaurant,"202 1/2 Red River Rd, Thunder Bay, Ontario P7B 1A4 Canada",4.6,2.5,"['Contemporary', 'Canadian', 'Vegetarian Friendly']",[],[],[],[],[],"['pork belly ', 'tasting menu ', 'pasta ', 'cured meats ', 'burger ', 'salmon ', 'bread ', 'family style ', 'culinary experience ', 'wednesday night ', 'great drinks ', 'made in house ', 'visiting thunder bay ', 'goblin ', 'servers ', 'ingredients ', 'ontario ']",https://www.tripadvisor.ca/Restaurant_Review-g155017-d7075362-Reviews-Tomlin_Restaurant-Thunder_Bay_Thunder_Bay_District_Ontario.html,48.4462244,-89.2484,POINT (-89.2484 48.4462244),880
881,Naxos Grill & Bar,"610 Arthur St W, Thunder Bay, Ontario P7E 5R8 Canada",4.2,2.5,"['Mediterranean', 'Greek', 'Canadian']",[],[],[],[],[],"['greek salad ', 'moussaka ', 'rice ', 'potatoes ', 'jambalaya ', 'calamari ', 'pork ', 'close to the airport ', 'huge portions ', 'place to eat ', 'lagos ', 'penny ', 'pita ', 'server ', 'platter ', 'olives ']",https://www.tripadvisor.ca/Restaurant_Review-g155017-d889592-Reviews-Naxos_Grill_Bar-Thunder_Bay_Thunder_Bay_District_Ontario.html,48.38072674,-89.29552814,POINT (-89.29552814 48.38072674),881
882,Thai Kitchen,"11 Cumberland St S, Thunder Bay, Ontario P7B 2T1 Canada",4.4,2.5,"['Asian', 'Thai', 'Vegetarian Friendly']","[8, 11]","['asian', 'thai']","['vegetarian friendly', 'vegan options', 'gluten free options']",[],[],"['thai food ', 'spring rolls ', 'mango salad ', 'curry ', 'soups ', 'pad ped ', 'take out ', 'spicy ', 'kaeng ', 'sen ', 'veggies ']",https://www.tripadvisor.ca/Restaurant_Review-g155017-d1853002-Reviews-Thai_Kitchen-Thunder_Bay_Thunder_Bay_District_Ontario.html,48.4342968,-89.2196835,POINT (-89.2196835 48.4342968),882
883,the Sovereign Room,"220 Red River Rd, Thunder Bay, Ontario P7B 1A6 Canada",4.4,2.5,"['Bar', 'Contemporary', 'Pub']","[10, 21]","['bar', 'pub', 'canadian', 'contemporary']","['vegetarian friendly', 'gluten free options']",[],[],"['latkes ', 'fried chicken ', 'empanadas ', 'pizza ', 'brick chicken ', 'fries ', 'sweet potato ', 'pub atmosphere ', 'fun atmosphere ', 'craft beer ', 'amazing food ', 'friday night ', 'apps ']",https://www.tripadvisor.ca/Restaurant_Review-g155017-d2197068-Reviews-The_Sovereign_Room-Thunder_Bay_Thunder_Bay_District_Ontario.html,48.4352739,-89.22044153,POINT (-89.22044153 48.4352739),883
884,Serendipity Gardens Cafe,"Main St, Rossport, Ontario P0T 2R0 Canada",4.4,2.5,"['Canadian', 'Vegetarian Friendly', 'Gluten Free Options']",[],['canadian'],"['vegetarian friendly', 'gluten free options']","['lunch', 'dinner']",[],"['lake trout ', 'spanakopita ', 'greek salad ', 'prime rib ', 'warm bread ', 'soup ', 'spaghetti ', 'rice ', 'salmon ', 'local artwork ', 'portions are large ', 'wonderful dinner ', 'the lake superior circle tour ', 'stopped for lunch ', 'food was great ', 'serendipity ', 'feta ']",https://www.tripadvisor.ca/Restaurant_Review-g499295-d769001-Reviews-Serendipity_Gardens_Cafe-Rossport_Thunder_Bay_District_Ontario.html,48.8349268,-87.5200058,POINT (-87.52000580000001 48.8349268),884
885,Edgeview Restaurant,"133 Railway St, Nipigon, Ontario P0T 2J0 Canada",4.7,2.5,['Canadian'],"[4, 21]",['canadian'],[],"['lunch', 'dinner']",[],"['burger ', 'homemade fries ', 'pasta ', 'beautiful view ', 'perfect lunch ', 'great place to eat ', 'amazing food ', 'daily specials ', 'off the highway ', 'town ', 'bay ', 'canada ']",https://www.tripadvisor.ca/Restaurant_Review-g499280-d4471212-Reviews-Edgeview_Restaurant-Nipigon_Thunder_Bay_District_Ontario.html,49.0126905,-88.2654958,POINT (-88.2654958 49.0126905),885
886,Man vs Meat,"230 Leland Ave S, Thunder Bay, Ontario P7C 2N5 Canada",4.6,2.5,"['American', 'Barbecue', 'Canadian']","[10, 45]","['american', 'barbecue', 'canadian']",[],"['lunch', 'dinner']",[],"['sandwiches ', 'poutine ', 'pulled pork ', 'thanksgiving sandwich ', 'fries ', 'mushroom chicken ', 'chicken club ', 'lunch with friends ', 'amazing food ', 'carnivore ', 'gravy ', 'bun ', 'curds ', 'eats ', 'belly ', 'bbq ', 'ketchup ']",https://www.tripadvisor.ca/Restaurant_Review-g155017-d6934863-Reviews-Man_vs_Meat-Thunder_Bay_Thunder_Bay_District_Ontario.html,48.3810263,-89.2840292,POINT (-89.28402920000001 48.3810263),886
887,Bistro One,"555 Dunlop St, Thunder Bay, Ontario P7B 6S1 Canada",4.6,4,"['Contemporary', 'Canadian', 'Vegetarian Friendly']",[],"['contemporary', 'canadian']","['vegetarian friendly', 'vegan options', 'gluten free options']","['dinner', 'after-hours']",[],"['scallops ', 'springrolls ', 'lamb ', 'roasted beets ', 'rice ', 'industrial area ', 'fine dining ', 'old favourites ', 'special evening ', 'amazing food ', 'a great dining experience ', 'jean ', 'olives ', 'entrees ', 'servers ', 'canada ', 'patrons ']",https://www.tripadvisor.ca/Restaurant_Review-g155017-d702092-Reviews-Bistro_One-Thunder_Bay_Thunder_Bay_District_Ontario.html,48.4039825,-89.2463011,POINT (-89.2463011 48.4039825),887
888,The Eddy,"4744 Hwy 11 & 17, Kakabeka Falls, Ontario P0T 1W0 Canada",4.4,2.5,"['Bar', 'Pub', 'Diner']","[5, 11]","['diner', 'canadian', 'bar', 'pub']","['vegetarian friendly', 'gluten free options']",[],[],"['fish and chips ', 'quinoa salad ', 'thunder bay ', 'a late lunch ', 'transcanada highway ', 'great food and service ', 'great meal ', 'gravy ', 'slaw ', 'clubhouse ', 'homemade ', 'menus ']",https://www.tripadvisor.ca/Restaurant_Review-g2238121-d7804440-Reviews-The_Eddy-Kakabeka_Falls_Thunder_Bay_District_Ontario.html,48.39264475,-89.62423164,POINT (-89.62423164 48.39264475),888
889,Beaux Daddy's,"1575 Highway 61, Thunder Bay, Ontario P7J 1G2 Canada",4.1,2.5,"['Barbecue', 'Vegetarian Friendly', 'Gluten Free Options']",[],['barbecue'],"['vegetarian friendly', 'gluten free options']","['dinner', 'drinks', 'after-hours']",[],"['jambalaya ', 'wings ', 'steak ', 'crab and shrimp ', 'risotto ', 'fries ', 'roast potatoes ', 'wing night ', 'beer battered walleye ', 'full rack of ribs ', 'last night ', 'cooked to perfection ', 'food was fantastic ', 'dippers ', 'vittoria ', 'server ', 'appetizers ']",https://www.tripadvisor.ca/Restaurant_Review-g155017-d3194261-Reviews-Beaux_Daddy_s-Thunder_Bay_Thunder_Bay_District_Ontario.html,48.3525318,-89.316561,POINT (-89.31656099999999 48.3525318),889
890,Prospector Restaurant,"27 Cumberland St S, Thunder Bay, Ontario P7B 2T3 Canada",4.1,2.5,"['American', 'Steakhouse', 'Canadian']",[],"['american', 'steakhouse', 'canadian', 'soups']",['vegetarian friendly'],"['dinner', 'after-hours']",[],"['prime rib ', 'beef ', 'soup ', 'bread ', 'ribs ', 'salad bar ', 'bank building ', 'great meal ', 'buns ', 'roast ', 'supper ', 'leftovers ']",https://www.tripadvisor.ca/Restaurant_Review-g155017-d778153-Reviews-Prospector_Restaurant-Thunder_Bay_Thunder_Bay_District_Ontario.html,48.433824,-89.2201812,POINT (-89.2201812 48.433824),890
891,The Keg Steakhouse & Bar,"735 Hewitson St, Thunder Bay, Ontario P7B 6B5 Canada",4,2.5,"['American', 'Steakhouse', 'Bar']",[],"['american', 'steakhouse', 'bar', 'canadian']",['gluten free options'],"['dinner', 'after-hours']",[],"['steak ', 'prime rib ', 'baseball sirloin ', 'baked potato ', 'brownie ', 'caesar salad ', 'ribs ', 'full menu ', 'awesome meal ', 'kids menu ', 'drink order ', 'neptune ', 'server ', 'canada ', 'bone ', 'supper ', 'pepper ']",https://www.tripadvisor.ca/Restaurant_Review-g155017-d810077-Reviews-The_Keg_Steakhouse_Bar-Thunder_Bay_Thunder_Bay_District_Ontario.html,48.40481005,-89.25757665,POINT (-89.25757665 48.40481005),891
892,Caesar's Place,"507 Syndicate Ave S, Thunder Bay, Ontario P7E 1E6 Canada",4.6,1,"['Italian', 'Pizza', 'Canadian']",[],"['italian', 'pizza', 'canadian']",['vegetarian friendly'],"['lunch', 'dinner']",[],"['panzerotti ', 'pizza ', 'salad ', 'marinara sauce ', 'ordered medium ', 'thin crust ', 'small restaurant ', 'visiting thunder bay ', 'cheese ', 'toppings ', 'leftovers ', 'dine ']",https://www.tripadvisor.ca/Restaurant_Review-g155017-d769560-Reviews-Caesar_s_Place-Thunder_Bay_Thunder_Bay_District_Ontario.html,48.3775036,-89.2482965,POINT (-89.2482965 48.3775036),892
893,La Poutine,"16 St-Paul Street, Thunder Bay, Ontario P7A 4S5 Canada",4.6,2.5,"['Canadian', 'Vegetarian Friendly', 'Vegan Options']","[6, 26]",['canadian'],"['vegetarian friendly', 'vegan options', 'gluten free options']",[],[],"['poutine ', 'smoked meat ', 'coleslaw ', 'pulled pork ', 'taco ', 'chicken ', 'sandwiches ', 'visiting thunder bay ', 'sriracha ', 'brigitte ', 'teen ', 'thunderbay ', 'canada ', 'bite ', 'canadian ']",https://www.tripadvisor.ca/Restaurant_Review-g155017-d11877072-Reviews-La_Poutine-Thunder_Bay_Thunder_Bay_District_Ontario.html,48.43561998,-89.21964026,POINT (-89.21964026000001 48.43561998),893
894,Nook,"271 Bay St, Thunder Bay, Ontario P7B 1R6 Canada",4.3,2.5,"['Italian', 'Vegetarian Friendly', 'Vegan Options']",[],[],[],[],[],"['crostini ', 'pasta ', 'bread ', 'frittata ', 'cherry tomatoes ', 'soup ', 'sharing board ', 'small menu ', 'best pizza ', 'eclectic menu ', 'outdoor patio ', 'olive oil ', 'an appetizer ', 'birthday dinner ', 'served hot ', 'service was excellent ', 'bay street ']",https://www.tripadvisor.ca/Restaurant_Review-g155017-d8487465-Reviews-Nook-Thunder_Bay_Thunder_Bay_District_Ontario.html,48.4310788,-89.2283283,POINT (-89.2283283 48.4310788),894
895,Tina's Breakfast and Lunch,"1170 Memorial Ave, Thunder Bay, Ontario P7B 5K5 Canada",4.2,2.5,"['American', 'Canadian', 'Vegetarian Friendly']",[],"['canadian', 'american']","['vegetarian friendly', 'gluten free options']","['breakfast', 'lunch', 'brunch']",[],"['brunch ', 'french toast ', 'pancakes ', 'fries ', 'caesar salad ', 'whip cream ', 'great place for breakfast ', 'warm atmosphere ', 'plate ', 'coras ']",https://www.tripadvisor.ca/Restaurant_Review-g155017-d3841130-Reviews-Tina_s_Breakfast_and_Lunch-Thunder_Bay_Thunder_Bay_District_Ontario.html,48.4013753,-89.2454869,POINT (-89.2454869 48.4013753),895
896,madhouse,"295 Bay St, Thunder Bay, Ontario P7B 1R7 Canada",4.2,2.5,"['American', 'Bar', 'Pub']","[8, 23]","['american', 'bar', 'pub', 'canadian']",['vegetarian friendly'],[],[],[],https://www.tripadvisor.ca/Restaurant_Review-g155017-d798004-Reviews-Madhouse-Thunder_Bay_Thunder_Bay_District_Ontario.html,48.4315869,-89.2292955,POINT (-89.22929550000001 48.4315869),896
897,Mongo's Grill,"1075 Memorial Ave, Thunder Bay, Ontario P7B 4A4 Canada",4.2,2.5,"['Fusion', 'Healthy', 'Mongolian']",[],[],[],[],[],"['noodles ', 'salad ', 'fries ', 'your plate ', 'circular grill ', 'watch them cook ', 'cooked perfectly ', 'all you can eat ', 'visiting thunder bay ', 'meats ', 'ingredients ', 'egg ', 'helpings ', 'wrap ', 'gonzo ', 'allergens ', 'chef ']",https://www.tripadvisor.ca/Restaurant_Review-g155017-d2477683-Reviews-Mongo_s_Grill-Thunder_Bay_Thunder_Bay_District_Ontario.html,48.40453618,-89.24528651,POINT (-89.24528651 48.40453618),897
898,The Blue Door Bistro,"116 Syndicate Ave S, Thunder Bay, Ontario P7E 1C6 Canada",4.7,2.5,"['Canadian', 'Vegetarian Friendly', 'Gluten Free Options']","[12, 18]",['canadian'],"['vegetarian friendly', 'gluten free options']",[],[],"['brunch ', 'eggs benedict ', 'bruschetta ', 'roast potatoes ', 'delicious food and great service ', 'visit thunder bay ', 'craig ', 'core ', 'caesar ', 'persian ']",https://www.tripadvisor.ca/Restaurant_Review-g155017-d5292994-Reviews-The_Blue_Door_Bistro-Thunder_Bay_Thunder_Bay_District_Ontario.html,48.380876,-89.2477561,POINT (-89.2477561 48.380876),898
